,Date,URL,User,R+L,Retweets,Likes
0,2018-04-08 04:10:02,https://twitter.com/minyoruminyon/status/982697022787497984,Mikunyan_346,0.0,0.0,0.0
1,2018-04-08 04:09:38,https://twitter.com/minyoruminyon/status/982696921356689409,Mikunyan_346,0.0,0.0,0.0
2,2018-04-08 04:08:56,https://twitter.com/minyoruminyon/status/982696747448205312,Mikunyan_346,0.0,0.0,0.0
3,2018-04-08 04:08:32,https://twitter.com/minyoruminyon/status/982696644025044993,Mikunyan_346,0.0,0.0,0.0
4,2018-04-08 04:05:47,https://twitter.com/minyoruminyon/status/982695952552083457,Mikunyan_346,1.0,1.0,0.0
5,2018-04-08 04:01:12,https://twitter.com/minyoruminyon/status/982694799114256384,Mikunyan_346,0.0,0.0,0.0
6,2018-04-08 03:58:17,https://twitter.com/minyoruminyon/status/982694067392864256,Mikunyan_346,1.0,1.0,0.0
7,2018-04-08 03:54:08,https://twitter.com/minyoruminyon/status/982693022172237824,Mikunyan_346,0.0,0.0,0.0
8,2018-04-08 03:47:51,https://twitter.com/minyoruminyon/status/982691438457573381,Mikunyan_346,0.0,0.0,0.0
9,2018-04-08 03:47:13,https://twitter.com/minyoruminyon/status/982691279476686848,Mikunyan_346,2.0,1.0,1.0
