,Date,URL,User,R+L,Retweets,Likes
0,2020-02-15 14:15:56,https://twitter.com/minyoruminyon/status/1228548476390084609,KoharaKazuya,0.0,0.0,0.0
1,2019-10-26 15:40:45,https://twitter.com/minyoruminyon/status/1187982378787934208,KoharaKazuya,0.0,0.0,0.0
2,2019-10-26 15:38:38,https://twitter.com/minyoruminyon/status/1187981844454658049,KoharaKazuya,0.0,0.0,0.0
3,2019-10-26 15:15:59,https://twitter.com/minyoruminyon/status/1187976144970117121,KoharaKazuya,0.0,0.0,0.0
4,2019-10-26 14:06:35,https://twitter.com/minyoruminyon/status/1187958681024921600,KoharaKazuya,0.0,0.0,0.0
5,2019-10-26 13:25:05,https://twitter.com/minyoruminyon/status/1187948237509947392,KoharaKazuya,0.0,0.0,0.0
6,2019-06-15 15:59:50,https://twitter.com/minyoruminyon/status/1139789593958481921,KoharaKazuya,0.0,0.0,0.0
7,2019-06-15 14:35:40,https://twitter.com/minyoruminyon/status/1139768414996590595,KoharaKazuya,0.0,0.0,0.0
8,2019-06-15 14:09:51,https://twitter.com/minyoruminyon/status/1139761916597829632,KoharaKazuya,1.0,0.0,1.0
9,2019-06-15 13:59:53,https://twitter.com/minyoruminyon/status/1139759409188392961,KoharaKazuya,0.0,0.0,0.0
