,Date,URL,User,R+L,Retweets,Likes
0,2020-02-06 12:25:40,https://twitter.com/minyoruminyon/status/1225259233794330625,_orikage,1.0,0.0,1.0
1,2020-02-06 09:49:19,https://twitter.com/minyoruminyon/status/1225219889440288768,_orikage,3.0,0.0,3.0
2,2020-02-05 02:45:33,https://twitter.com/minyoruminyon/status/1224750855062056961,_orikage,1.0,0.0,1.0
3,2020-02-05 02:25:23,https://twitter.com/minyoruminyon/status/1224745780474347520,_orikage,3.0,1.0,2.0
4,2020-02-04 16:59:30,https://twitter.com/minyoruminyon/status/1224603373724299264,_orikage,0.0,0.0,0.0
5,2020-02-04 10:10:21,https://twitter.com/minyoruminyon/status/1224500406153170944,_orikage,1.0,0.0,1.0
6,2020-02-04 00:04:01,https://twitter.com/minyoruminyon/status/1224347815519764480,_orikage,12.0,5.0,7.0
7,2020-02-03 12:27:04,https://twitter.com/minyoruminyon/status/1224172423844524032,_orikage,3.0,0.0,3.0
8,2020-02-02 23:10:18,https://twitter.com/minyoruminyon/status/1223971909856944130,_orikage,1.0,0.0,1.0
9,2020-02-01 22:13:29,https://twitter.com/minyoruminyon/status/1223595224942858241,_orikage,2.0,1.0,1.0
10,2020-02-01 00:47:06,https://twitter.com/minyoruminyon/status/1223271495184474114,_orikage,1.0,1.0,0.0
11,2020-01-31 22:17:49,https://twitter.com/minyoruminyon/status/1223233928602849280,_orikage,2.0,1.0,1.0
12,2020-01-29 22:22:49,https://twitter.com/minyoruminyon/status/1222510410521145346,_orikage,5.0,2.0,3.0
13,2020-01-28 23:48:49,https://twitter.com/minyoruminyon/status/1222169662605033473,_orikage,13.0,6.0,7.0
